observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[35.917, 13.489, 59.868, 65.405, 12.015, 123.221, 0.0, 0.0, 0.0]",,,,,,
"[35.917, 13.489, 59.868, 65.405, 12.015, 123.221, 0.0, 0.0, 0.0]",,,,,,
"[15.931, 23.381, 59.552, 25.828, 1.242, 107.597, 0.0, 0.0, 0.0]",,,,,,
"[20.330, 2.978, 77.700, 44.356, 7.420, 138.080, 0.0, 0.0, 0.0]",,,,,,
"[26.759, -19.048, 105.132, 35.812, 17.435, 171.934, 0.0, 0.0, 0.0]",,,,,,
"[27.985, -14.800, 115.676, 46.508, 33.704, 244.099, 0.0, 0.0, 0.0]",,,,,,
"[28.831, -14.818, 121.997, 42.115, 37.698, 238.323, 0.0, 0.0, 0.0]",,,,,,
"[46.967, -16.102, 114.013, 48.683, 45.241, 241.040, 0.0, 0.0, 0.0]",,,,,,
"[34.750, -42.887, 119.316, 115.824, -89.269, 183.955, 0.0, 0.0, 0.0]",,,,,,
