observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[-36.375, -48.311, 141.897, 91.366, -97.213, 182.268, 1.0, 1.0, 0.0]",,0.066666667,2,15,5054,0
"[-36.375, -48.311, 141.897, 91.366, -97.213, 182.268, 1.0, 1.0, 0.0]",,0.066666667,2,15,5054,0
"[-36.369, -43.841, 142.477, 85.373, -97.209, 182.270, 1.0, 1.0, 0.0]",,0.1,3,15,5055,0
"[-31.729, -22.624, 135.146, 71.452, -92.601, 182.649, 1.0, 1.0, 0.0]",,0.133333333,4,15,5056,0
"[-31.954, -26.476, 121.996, 88.763, -93.102, 182.390, 1.0, 1.0, 0.0]",,0.166666667,5,15,5057,0
