observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[-115.811, -24.111, 126.983, 76.667, -93.921, 182.076, 0.0, 0.0, 0.0]",,0.133333333,4,5,1910,0
"[-115.811, -24.111, 126.983, 76.667, -93.921, 182.076, 0.0, 0.0, 0.0]",,0.133333333,4,5,1910,0
"[-109.117, 29.191, 121.258, 34.347, -81.676, 181.312, 0.0, 0.0, 0.0]",,0.166666667,5,5,1911,0
"[-109.428, 29.999, 117.665, 36.855, -81.596, 181.483, 0.0, 0.0, 0.0]",,0.2,6,5,1912,0
"[-109.428, 29.999, 117.665, 36.855, -81.596, 181.483, 1.0, 1.0, 0.0]",,0.233333333,7,5,1913,0
"[-109.560, 8.088, 102.814, 73.870, -82.075, 181.149, 1.0, 1.0, 0.0]",,0.266666667,8,5,1914,0
