observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[20.237, -66.186, 115.288, 137.098, -93.006, 177.927, 1.0, 1.0, 0.0]",,0.1,3,7,2482,0
"[20.237, -66.186, 115.288, 137.098, -93.006, 177.927, 1.0, 1.0, 0.0]",,0.1,3,7,2482,0
"[20.237, -66.186, 115.288, 137.098, -93.006, 177.927, 1.0, 1.0, 0.0]",,0.1,3,7,2482,0
"[20.237, -66.186, 115.288, 137.098, -93.006, 177.927, 1.0, 1.0, 0.0]",,0.1,3,7,2482,0
"[19.273, 13.587, 121.745, 57.529, -98.568, 177.729, 1.0, 1.0, 0.0]",,0.133333333,4,7,2483,0
"[19.273, 13.585, 130.490, 44.836, -98.569, 177.730, 1.0, 1.0, 0.0]",,0.166666667,5,7,2484,0
"[19.459, -4.765, 148.765, 45.288, -98.004, 177.901, 1.0, 1.0, 0.0]",,0.2,6,7,2485,0
"[19.273, -35.752, 120.662, 96.790, -103.672, 177.731, 1.0, 1.0, 0.0]",,0.233333333,7,7,2486,0
